Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      23/4399431     statement [52]
                0.00    0.00     289/4399431     docall [39]
                0.01    0.00  800000/4399431     setsvalue [17]
                0.01    0.00 1599295/4399431     luaH_gset <cycle 1> [2]
                0.01    0.00 1999703/4399431     const_destroy [9]
[15]     3.5    0.03    0.00 4399431+9       lua_setmetatable [15]
                0.00    0.00       2/8799331     utf8_decode [11]
                                   9             lua_setmetatable [15]
-----------------------------------------------
                                                 <spontaneous>
[16]     3.1    0.02    0.01                 luaH_gset_int [16]
                0.01    0.00 3600174/10400469     luaH_create [23]
-----------------------------------------------
                0.02    0.01 2400014/2400014     luaV_finishget [5]
[17]     3.0    0.02    0.01 2400014         setsvalue [17]
                0.01    0.00  800000/4399431     lua_setmetatable [15]
-----------------------------------------------
                                                 <spontaneous>
[18]     2.5    0.00    0.02                 aux_upvalue [18]
                0.02    0.01  800024/14000816     luaH_gset <cycle 1> [2]
                0.00    0.00       1/14000816     gc_collect <cycle 1> [279]
                0.00    0.00       1/4399431     lua_setmetatable [15]
-----------------------------------------------
                                                 <spontaneous>
[19]     2.4    0.01    0.01                 luaH_setifexist [19]
                0.01    0.00  400002/14000816     luaH_del <cycle 1> [13]
-----------------------------------------------
                                                 <spontaneous>
[20]     2.4    0.00    0.02                 lua_newuserdata [20]
                0.02    0.00 3598985/8799331     utf8_decode [11]
-----------------------------------------------
                                                 <spontaneous>
[21]     2.3    0.02    0.00                 str_compare [21]
                0.00    0.00       3/14000816     luaH_del <cycle 1> [13]
-----------------------------------------------
                0.01    0.00       1/3           utflen [27]
                0.01    0.00       2/3           update_refs [28]
[22]     2.3    0.02    0.00       3         llex [22]
-----------------------------------------------
                0.00    0.00       1/10400469     luaH_get_next <cycle 1> [210]
                0.00    0.00       1/10400469     lua_pushthread [152]
                0.00    0.00      12/10400469     errfile [66]
                0.00    0.00      29/10400469     checkSizes [125]
                0.01    0.00 3200016/10400469     luaH_gset <cycle 1> [2]
                0.01    0.00 3600174/10400469     luaH_gset_int [16]
                0.01    0.00 3600236/10400469     luaH_del_set [25]
[23]     2.3    0.02    0.00 10400469         luaH_create [23]
-----------------------------------------------
                                                 <spontaneous>
[24]     2.0    0.00    0.02                 LTnum [24]
                0.02    0.00 3200005/16800022     const_init [7]
-----------------------------------------------
                                  12             luaH_del_set [25]
                0.00    0.00      12/3600235     mem_free <cycle 1> [124]
                0.00    0.00      36/3600235     lua_settop <cycle 1> [84]
                0.00    0.00     187/3600235     lua_pushnil [48]
                0.01    0.01 3600000/3600235     luaV_lessequal [4]
[25]     2.0    0.01    0.01 3600235+12      luaH_del_set [25]
                0.01    0.00 3600236/10400469     luaH_create [23]
                0.00    0.00      12/4399431     lua_setmetatable [15]
                                  12             luaH_del_set [25]
-----------------------------------------------
                                                 <spontaneous>
[26]     1.9    0.00    0.02                 luaE_extendCI [26]
                0.01    0.01       1/1           utflen [27]
                0.00    0.00       1/4399431     lua_setmetatable [15]
-----------------------------------------------
                0.01    0.01       1/1           luaE_extendCI [26]
[27]     1.9    0.01    0.01       1         utflen [27]
                0.01    0.00       1/3           llex [22]
                0.00    0.00       1/14000816     luaH_free <cycle 1> [43]
-----------------------------------------------
                                                 <spontaneous>
[28]     1.6    0.00    0.01                 update_refs [28]
                0.01    0.00       2/3           llex [22]
-----------------------------------------------
                0.00    0.00      63/19200105     clearvalues <cycle 3> [70]
                0.01    0.00 19200042/19200105     luaV_finishget [5]
[29]     1.2    0.01    0.00 19200105         flt_new [29]
-----------------------------------------------
                                                 <spontaneous>
[30]     1.2    0.01    0.00                 luaH_newkey [30]
-----------------------------------------------
                                                 <spontaneous>
[31]     1.2    0.01    0.00                 stack_push2 [31]
-----------------------------------------------
                                                 <spontaneous>
[32]     1.2    0.01    0.00                 value_compare [32]
-----------------------------------------------
                                  23             setobj2s <cycle 1> [325]
                                  29             stack_push2 <cycle 1> [350]
                                  31             obj_destroy <cycle 1> [14]
                              800000             luaH_del <cycle 1> [13]
                              800022             luaH_gset <cycle 1> [2]
                0.00    0.00       1/14000816     leaveblock <cycle 2> [150]
                0.00    0.00       1/14000816     test_then_block [81]
                0.00    0.00       1/14000816     lua_dump [147]
                0.00    0.00       2/14000816     parlist <cycle 2> [126]
                0.00    0.00       3/14000816     funcbody <cycle 2> [108]
                0.00    0.00       3/14000816     assignment [96]
                0.00    0.00       3/14000816     lua_len [105]
                0.00    0.00       4/14000816     movegotosout <cycle 2> [88]
                0.00    0.00       5/14000816     findgotos [82]
                0.00    0.00       5/14000816     lua_gc [85]
                0.00    0.00       6/14000816     forlist [67]
                0.00    0.00       8/14000816     close_func <cycle 2> [61]
                0.00    0.00      12/14000816     constructor <cycle 2> [68]
                0.00    0.00      44/14000816     str_unpack [37]
                0.00    0.00      50/14000816     unpackint [42]
[33]     1.2    0.01    0.00 1600253         read_string <cycle 1> [33]
                                 207             retstat <cycle 1> [219]
                                 138             read_long_string <cycle 1> [224]
                                  58             mainfunc <cycle 1> [225]
                                   5             luaY_parser <cycle 1> [201]
-----------------------------------------------
                              800001             luaO_int2fb <cycle 1> [35]
                0.00    0.00       1/14000816     luaV_concat [149]
[34]     1.2    0.01    0.00  800002         setobj2s <cycle 1> [34]
                                   1             obj_destroy <cycle 1> [14]
-----------------------------------------------
                              800001             luaV_execute <cycle 1> [6]
[35]     1.2    0.01    0.00  800001         luaO_int2fb <cycle 1> [35]
                              800001             setobj2s <cycle 1> [34]
-----------------------------------------------
                                                 <spontaneous>
[36]     0.0    0.00    0.00                 report [36]
                0.00    0.00     289/14000816     obj_destroy <cycle 1> [14]
-----------------------------------------------
                                  76             str_unpack [37]
                0.00    0.00       1/330         enterblock [109]
                0.00    0.00       1/330         test_then_block [81]
                0.00    0.00       3/330         block [169]
                0.00    0.00       3/330         assignment [96]
                0.00    0.00       5/330         findgotos [82]
                0.00    0.00       5/330         repeatstat [107]
                0.00    0.00       6/330         subexpr [71]
                0.00    0.00       8/330         errorlimit [134]
                0.00    0.00       8/330         addprototype [59]
                0.00    0.00       8/330         fieldsel [106]
                0.00    0.00       9/330         check_conflict [49]
                0.00    0.00      10/330         whilestat [58]
                0.00    0.00      12/330         listfield [117]
                0.00    0.00      17/330         createmetatable [98]
                0.00    0.00      30/330         semerror [78]
                0.00    0.00      38/330         stack_push2 [51]
                0.00    0.00     166/330         luaZ_read [44]
[37]     0.0    0.00    0.00     330+76      str_unpack [37]
                0.00    0.00      44/14000816     read_string <cycle 1> [33]
                0.00    0.00      44/133         unpackint [42]
                0.00    0.00       9/14000816     mainfunc <cycle 1> [225]
                0.00    0.00       7/14000816     luaopen_base <cycle 1> [241]
                0.00    0.00      21/37          GCTM [77]
                0.00    0.00      17/80          str_packsize [226]
                                  76             str_unpack [37]
-----------------------------------------------
[38]     0.0    0.00    0.00      33+223     <cycle 2 as a whole> [38]
                0.00    0.00      30             recfield <cycle 2> [45]
                0.00    0.00      18+6           close_func <cycle 2> [61]
